,bull_market,Daily_ROI_past_ma5
993,0,0.0028082225378150347
994,0,0.0013487623235204859
995,0,-0.001363675644043891
996,1,-0.0020192364495594537
997,0,0.0037473732783443294
998,1,0.0015591552784190142
999,0,0.005118526701792195
1000,1,0.0012026933126578821
1001,1,0.004162816318766925
1002,1,0.0017538496597045163
1003,1,0.002468968429337073
1004,0,0.0009964738938182502
1005,1,0.0011110345357529625
1006,1,-0.0002059731236587416
1007,0,-0.00037510565779766414
1008,0,-0.0023716052787493697
1009,0,-0.005213862586932099
1010,1,-0.0007490888361009909
1011,0,0.0032345465018330547
1012,1,-0.004387748817722938
1013,0,-0.001999164334029796
1014,0,-0.001294037382466143
1015,1,-0.0029872483478605447
1016,1,-0.00723333642715487
1017,1,0.0017379454173133703
1018,0,0.004374401212084918
1019,1,0.005035395228264848
1020,1,0.010174971513933134
1021,0,0.010659922742566916
1022,1,0.0050173455334911726
1023,0,0.0025388258920875178
1024,1,0.002231063946012384
1025,1,0.0007661530658978011
1026,1,0.0008306833870875158
1027,0,0.00514452362906218
1028,0,0.0014940058840729234
1029,0,0.00029432358684053914
1030,1,-0.006504280182880231
1031,1,-0.005155513196381063
1032,0,0.0033138674577120886
1033,0,-0.0024212449266158
1034,0,-0.0019287177958825165
1035,0,0.0023168961833714185
1036,0,-0.0024636126257637217
1037,1,-0.017063115638461503
1038,1,-0.007147549295391268
1039,0,-0.005484845737740359
1040,1,-0.005367326331870935
1041,1,-0.0020195381003558785
1042,0,0.004041177196633468
1043,1,0.00018786496707716324
1044,0,0.0005017477172406046
1045,1,-0.0029254343739598095
1046,0,-0.0020373307281844333
1047,0,-0.005276731146825771
1048,1,-0.003168424620916985
1049,1,0.001475284509417197
1050,1,0.006010077316297559
1051,1,0.0060724375601950665
1052,1,0.011276546612679201
1053,1,0.016918583256990437
1054,1,0.018004175255892853
1055,0,0.019172158726590765
1056,1,0.01377475450328668
1057,1,0.009611411633679014
1058,0,0.00741196519288817
1059,1,0.0003783819764508874
1060,0,-1.2209240628918619e-05
1061,1,0.0018795709705672517
1062,1,0.00168191107905762
1063,0,-0.0016823320848367344
1064,1,-0.0027548428354581935
1065,0,-0.002388568184144209
1066,0,-0.001975529578772979
1067,1,-0.004039496321022908
1068,0,-0.003716800002532529
1069,0,-0.00595654319318758
1070,1,-0.01195136793902955
1071,1,-0.010226334670347842
1072,0,-0.005021115726999786
1073,0,-0.006009738768911299
1074,0,-0.0030497719344784596
1075,1,0.0007593241662774254
1076,1,0.001501636459373626
1077,1,-0.001483096784541536
1078,1,0.0009553557882149153
1079,0,0.0036121855565883084
1080,1,0.004072859215346949
1081,0,0.004916674792115862
1082,1,0.002965702419017386
1083,1,0.0026419124824406436
1084,1,0.006064911611456663
1085,0,0.0076298051717247
1086,0,0.004408760451210639
1087,1,0.005708281988300063
1088,0,0.004330067934831959
1089,1,-0.00210632509454587
1090,1,-0.00024285548445059194
1091,1,0.015903233497219404
1092,1,0.019235803520425206
1093,0,0.02177926326514801
1094,1,0.021117734599126508
1095,0,0.018270759510158545
1096,1,0.0006688016641858568
1097,0,-0.0018328188316200753
1098,1,-0.005237320374536359
1099,1,-0.001303469119098179
1100,0,0.0013128984688655428
1101,1,-0.005392124745885076
1102,0,-0.003745192828996438
1103,1,-0.004427144080874461
1104,0,-0.004856562240294277
1105,0,-0.007858162573041297
1106,1,-0.003343087943561908
1107,1,-0.004287404545586752
1108,0,5.89920901999972e-05
1109,0,-0.005841967058386922
1110,1,-0.007670983815858581
1111,1,-0.0015804229170586763
1112,0,0.00011833741459121097
1113,1,-0.0029502101517249104
1114,0,0.003288237357955031
1115,0,0.005310664615703037
1116,1,0.002908489408739676
1117,0,0.004375076751574636
1118,0,0.0035088564060880936
1119,1,-0.00017908930839740934
1120,0,0.00184528269914272
1121,0,0.0005601228137578067
1122,0,-0.003983235342968243
1123,1,-0.0033641726034739266
1124,1,-0.0009197234545025362
1125,1,-0.0025011809466974405
1126,0,0.0011852193401087217
1127,1,-0.000427972667460658
1128,0,0.00032699215223157827
1129,0,-0.0019916012892377084
1130,1,-0.0028731979935723555
1131,1,-0.003806999606554731
1132,0,0.0006450706537592527
1133,0,-0.0038799445962075948
1134,1,-0.003527595899681775
1135,0,-0.0019987982355148862
1136,0,-0.005387396909338672
1137,0,-0.009076257708474611
1138,1,-0.0054513202799485825
1139,1,-0.0030813308135288963
1140,1,-0.0023620245618312446
1141,0,0.004628784428043746
1142,1,0.005036702741147077
1143,0,0.005812863603028949
1144,1,0.00025091291813389633
1145,0,-0.0010436826778323237
1146,1,-0.00753684430605994
1147,0,-0.005986202045304645
1148,1,-0.00806472744558621
1149,0,-0.0018952727421546404
1150,0,-0.004320095935557586
1151,1,-0.0049364758360713875
1152,0,-0.0036901326573718293
1153,0,-0.006483142948449342
1154,0,-0.008152315373623107
1155,1,-0.00842337742255432
1156,0,-0.0051005249949999
1157,1,-0.00910304186235002
1158,1,-0.0004152354914756462
1159,1,0.00019705834742765374
1160,0,0.0033728905498955396
1161,0,0.0024429940619367296
1162,0,-0.005029234659586298
1163,1,-0.01600066934266834
1164,0,-0.012086702768371404
1165,1,-0.013255165297454161
1166,1,-0.011293278687182235
1167,0,-0.0016063406186654326
1168,0,0.002911483944649622
1169,0,-0.0054045426404154525
1170,0,-0.009537704232744474
1171,1,-0.013868704835979262
1172,1,-0.012517605025298164
1173,0,0.0005971329487895333
1174,1,0.000883217865511754
1175,1,0.009392697156585316
1176,1,0.018972794098025342
1177,0,0.020064398919353875
1178,0,0.00840104620617559
1179,0,0.010869007916131612
1180,0,0.0047670266594489995
1181,1,-0.01838584179021395
1182,1,0.004436489749418515
1183,1,0.01615087914521244
1184,1,0.0321171043560628
1185,0,0.046294233043280265
1186,0,0.055498594625602124
1187,0,0.02827791280529305
1188,1,0.003921798223996886
1189,0,0.0003479821748506681
1190,1,-0.015414756379910074
1191,1,0.005351497666623977
1192,1,0.00886597421386333
1193,0,0.026806341789300758
1194,0,0.012845083861645517
1195,1,0.013690894781497437
1196,1,0.010404682309316165
1197,0,0.016030767082833394
1198,0,0.011036503047102133
1199,1,0.011313925756087601
1200,1,0.01840658218725478
1201,1,0.01408343528094531
1202,1,0.006672404270868962
1203,1,0.009927908830389187
1204,1,0.012954662737838355
1205,1,0.013815787512391561
1206,1,0.009700494137129239
1207,0,0.010796689511024474
1208,0,0.005053395858468018
1209,0,0.004210654871896515
1210,1,-0.0015410829412821898
1211,1,0.0014937061756420302
1212,0,0.004860429919661851
1213,0,0.007712442715504457
1214,1,0.008132560105193247
1215,0,0.010089078067359336
1216,0,0.0015439588326745025
1217,0,-0.00457532501097761
1218,1,-0.0046610272283728535
1219,0,-0.0028110437457588506
1220,1,-0.0092096248270974
1221,1,-0.0019102513794797763
1222,1,-0.00033246139512700554
1223,0,0.00035398329847713265
1224,1,-0.00605008415549461
1225,1,0.0011261658996635673
1226,1,0.0013082806392375804
1227,0,0.006561036660069702
1228,1,0.00038312184630177393
1229,0,0.005599708625629649
1230,1,0.0011657764264405728
1231,0,0.00032249681807515473
1232,1,-0.006021948997039813
1233,0,0.0042970094244308655
1234,1,0.0021976953972386373
1235,0,0.0058478052188783046
1236,1,0.0027858161471008584
1237,0,0.009906982970491446
1238,1,0.004286925320525571
1239,1,0.009121044551103604
1240,1,0.01340943745076668
1241,0,0.0226904295612889
1242,0,0.015323266266845076
1243,0,0.012963589788553517
1244,1,0.00622698392824395
1245,1,0.0006800575469086816
